node_type_from,node_id_from,edge_type,node_type_to,node_id_to,attributes
trial,NCT06616974,PRESPECIFIES,outcome_specified,Number of participants with treatment-related adverse events.,"{""time_frame"": ""Baseline up to Week 30 post first dose""}"
trial,NCT06616974,PRESPECIFIES,outcome_specified,Number of participants with changes in the physical examination findings.,"{""time_frame"": ""Baseline to Week 30 post first dose""}"
trial,NCT06616974,PRESPECIFIES,outcome_specified,Mean change from baseline in pulmonary capillary wedge pressure (PCWP).,"{""time_frame"": ""Baseline to Week 24 post first dose""}"
trial,NCT06616974,PRESPECIFIES,outcome_specified,Mean change from baseline in PVR for all participants.,"{""time_frame"": ""Baseline to Week 24 post first dose""}"
trial,NCT06616974,PRESPECIFIES,outcome_specified,Mean change from baseline in cardiac output (CO) for all participants and in participants with CpcPH.,"{""time_frame"": ""Baseline to Week 24 post first dose""}"
trial,NCT06616974,PRESPECIFIES,outcome_specified,Mean change from baseline in exercise capacity in all participants and in participants with CpcPH.,"{""time_frame"": ""Baseline to Week 30 post first dose""}"
trial,NCT06616974,PRESPECIFIES,outcome_specified,Mean change from baseline in total pulmonary resistance (TPR) for all participants and in participants with CpcPH.,"{""time_frame"": ""Baseline to Week 24 post first dose""}"
trial,NCT06616974,PRESPECIFIES,outcome_specified,Mean change from baseline in mean pulmonary arterial pressure (mPAP) for all participants and in participants with CpcPH.,"{""time_frame"": ""Baseline to Week 24 post first dose""}"
trial,NCT06616974,PRESPECIFIES,outcome_specified,Mean change from baseline in N-terminal pro-brain natriuretic peptide (NT-proBNP) for all participants and in participants with CpcPH between those who received TX000045 and those with placebo.,"{""time_frame"": ""Baseline to Week 30 post first dose""}"
trial,NCT06616974,PRESPECIFIES,outcome_specified,Mean change from baseline responses on the Kansas City Cardiomyopathy Questionnaire (KCCQ) for all participants and in participants with CpcPH.,"{""time_frame"": ""Baseline to Week 24 post first dose""}"
trial,NCT06616974,PRESPECIFIES,outcome_specified,Evaluate the incidence of immunogenicity of TX000045 by the number of participants with detectable anti-drug antibody titers.,"{""time_frame"": ""Day 1, Week 2, Week 4, Week 8, Week 16, Week 24 and Week 30 post first dose""}"
trial,NCT06616974,PRESPECIFIES,outcome_specified,Number of participants with change in antibody titers following treatment with TX000045 (Immunogenicity).,"{""time_frame"": ""Day 1, Week 2, Week 4, Week 8, Week 16, Week 24 and Week 30 post first dose""}"
trial,NCT06652087,TESTS,intervention_class,Other,{}
trial,NCT06652087,COMPARES,comparator_class,Placebo/SoC,{}
trial,NCT06652087,PRESPECIFIES,outcome_specified,Changing the functional class (FC) of chronic heart failure (CHF),"{""time_frame"": ""Day 1, day 10, day 40""}"
trial,NCT06652087,PRESPECIFIES,outcome_specified,Change in clinical condition,"{""time_frame"": ""Day 1, day 40""}"
trial,NCT06652087,PRESPECIFIES,outcome_specified,Changes in the level of C-reactive protein in blood serum,"{""time_frame"": ""Day 1, day 40""}"
trial,NCT06652087,PRESPECIFIES,outcome_specified,Changes in serum fibrinogen levels,"{""time_frame"": ""Day 1, day 40""}"
trial,NCT06652087,PRESPECIFIES,outcome_specified,Changes in serum ferritin levels,"{""time_frame"": ""Day 1, day 40""}"
trial,NCT06652087,PRESPECIFIES,outcome_specified,Change in the presence of the small intestinal bacterial overgrowth,"{""time_frame"": ""Day 2, day 10, day 40""}"
trial,NCT06652087,PRESPECIFIES,outcome_specified,Change in the maximum volume of the left atrium indexed to the body surface area,"{""time_frame"": ""Day 1, day 40""}"
trial,NCT06652087,PRESPECIFIES,outcome_specified,Change in the ratio of the maximum rates of early diastolic transmittal blood flow (E) and diastolic elevation of the base of the left ventricle in the early diastole (e') Е/e',"{""time_frame"": ""Day 1, day 40""}"
trial,NCT06652087,PRESPECIFIES,outcome_specified,Change in tricuspid regurgitation,"{""time_frame"": ""Day 1, day 40""}"
trial,NCT06655480,TESTS,intervention_class,Other,{}
trial,NCT06655480,PRESPECIFIES,outcome_specified,Change in myocardial extracellular volume (MRI),"{""time_frame"": ""52 weeks""}"
trial,NCT06655480,PRESPECIFIES,outcome_specified,Change in 6-minute walking distance (6MWD),"{""time_frame"": ""52 weeks""}"
trial,NCT06655480,PRESPECIFIES,outcome_specified,Change in N-terminal pro b-type natriuretic peptide (NT-proBNP),"{""time_frame"": ""52 weeks""}"
trial,NCT06655480,PRESPECIFIES,outcome_specified,Change in average E/e' ratio and tricuspid regurgitation velocity,"{""time_frame"": ""52 weeks""}"
trial,NCT06655480,PRESPECIFIES,outcome_specified,Change in left atrial volume index (LAVi),"{""time_frame"": ""52 weeks""}"
trial,NCT06655480,PRESPECIFIES,outcome_specified,Change in left ventricular mass index (LVMi),"{""time_frame"": ""52 weeks""}"
trial,NCT06655480,PRESPECIFIES,outcome_specified,Change in Minnesota Living with Heart Failure Questionnaire (MLHFQ) score,"{""time_frame"": ""52 weeks""}"
trial,NCT06655480,PRESPECIFIES,outcome_specified,Change in Kansas City Cardiomyopathy Questionnaire (KCCQ) score,"{""time_frame"": ""52 weeks""}"
trial,NCT06655480,PRESPECIFIES,outcome_specified,Change in biomarkers of inflammation and fibrosis,"{""time_frame"": ""52 weeks""}"
trial,NCT06655480,PRESPECIFIES,outcome_specified,Change in cardiac hemodynamic reserves - LV contractile,"{""time_frame"": ""52 weeks""}"
trial,NCT06655480,PRESPECIFIES,outcome_specified,Change in cardiac hemodynamic reserves - LV diastolic,"{""time_frame"": ""52 weeks""}"
trial,NCT06655480,PRESPECIFIES,outcome_specified,Change in cardiac hemodynamic reserves - LA reservoir,"{""time_frame"": ""52 weeks""}"
trial,NCT06655480,PRESPECIFIES,outcome_specified,Change in cardiac hemodynamic reserves - cardiac chronotropic,"{""time_frame"": ""52 weeks""}"
trial,NCT06655480,PRESPECIFIES,outcome_specified,Change in cardiac hemodynamic reserves - RV contractile,"{""time_frame"": ""52 weeks""}"
trial,NCT06793371,TESTS,intervention_class,Other,{}
trial,NCT06793371,COMPARES,comparator_class,Placebo/SoC,{}
trial,NCT06793371,PRESPECIFIES,outcome_specified,Incidence of early drug discontinuation,"{""time_frame"": ""12 weeks""}"
trial,NCT06793371,PRESPECIFIES,outcome_specified,Incidence of LVEF < 40%,"{""time_frame"": ""12 weeks""}"
trial,NCT06793371,PRESPECIFIES,outcome_specified,Incidence of AEs,"{""time_frame"": ""12 weeks""}"
trial,NCT06793371,PRESPECIFIES,outcome_specified,Change in NT-proBNP,"{""time_frame"": ""Baseline to Week 6 and Week 12""}"
trial,NCT06793371,PRESPECIFIES,outcome_specified,Plasma concentrations of CK-4021586,"{""time_frame"": ""12 weeks""}"
trial,NCT06793371,PRESPECIFIES,outcome_specified,Concentration-response relationship of CK-4021586 on NT-proBNP change,"{""time_frame"": ""Baseline to Week 12""}"
trial,NCT06793371,PRESPECIFIES,outcome_specified,Concentration-response relationship of CK-4021586 to LVEF change,"{""time_frame"": ""Baseline to Week 12""}"
trial,NCT06793371,PRESPECIFIES,outcome_specified,Change in LVEF,"{""time_frame"": ""Baseline to Week 6 and Week 12""}"
trial,NCT06820099,TESTS,intervention_class,Other,{}
trial,NCT06820099,COMPARES,comparator_class,Placebo/SoC,{}
trial,NCT06820099,PRESPECIFIES,outcome_specified,The percentage change from baseline in body weight.,"{""time_frame"": ""At week 36.""}"
trial,NCT06820099,PRESPECIFIES,outcome_specified,The concentration of HRS-7535 in plasma.,"{""time_frame"": ""At week 36.""}"
trial,NCT06820099,PRESPECIFIES,outcome_specified,The percentage change in high-sensitivity C-reactive protein (hsCRP) from baseline.,"{""time_frame"": ""At week 36.""}"
trial,NCT06862908,TESTS,intervention_class,Other,{}
trial,NCT06862908,COMPARES,comparator_class,Placebo/SoC,{}
trial,NCT06862908,PRESPECIFIES,outcome_specified,Change in Kansas City Cardiomyopathy Questionnaire Clinical Summary Score (KCCQ-CSS),"{""time_frame"": ""From baseline (week 0) to week 36""}"
trial,NCT06862908,PRESPECIFIES,outcome_specified,Body weight change from baseline at week 36,"{""time_frame"": ""From baseline (week 0) to week 36""}"
trial,NCT06862908,PRESPECIFIES,outcome_specified,Change in Kansas City Cardiomyopathy Questionnaire Clinical Summary Score (KCCQ-CSS),"{""time_frame"": ""From baseline (week 0) to end of treatment (week 52)""}"
trial,NCT06862908,PRESPECIFIES,outcome_specified,Body weight change from baseline at week 52,"{""time_frame"": ""From baseline (week 0) to end of treatment (week 52)""}"
trial,NCT06862908,PRESPECIFIES,outcome_specified,"Incidence, severity, and association with study drugs of adverse events","{""time_frame"": ""From baseline (week 0) to end of treatment (week 52)""}"
trial,NCT06862908,PRESPECIFIES,outcome_specified,Change in Systolic Blood Pressure (SBP),"{""time_frame"": ""From baseline (week 0) to end of treatment (week 52)""}"
trial,NCT06862908,PRESPECIFIES,outcome_specified,Change in Diastolic Blood Pressure(DBP),"{""time_frame"": ""From baseline (week 0) to end of treatment (week 52)""}"
trial,NCT06862908,PRESPECIFIES,outcome_specified,Change in ECG heart rate,"{""time_frame"": ""From baseline (week 0) to end of treatment (week 52)""}"
trial,NCT06862908,PRESPECIFIES,outcome_specified,Change in N terminal pro B type natriuretic peptide（NT-proBNP）,"{""time_frame"": ""From baseline (week 0) to end of treatment (week 52)""}"
trial,NCT06862908,PRESPECIFIES,outcome_specified,Change in hypersensitive C-reactive protein（hsCRP）,"{""time_frame"": ""From baseline (week 0) to end of treatment (week 52)""}"
trial,NCT06862908,PRESPECIFIES,outcome_specified,Occurrence of serum anti-iBI362 antibody (ADA) before and after administration,"{""time_frame"": ""From baseliFrom baseline (week 0) to end of treatment (week 52)ne (week 0) to week 52""}"
trial,NCT06862908,PRESPECIFIES,outcome_specified,Occurrence of neutralizing antibody (NAb) before and after administration,"{""time_frame"": ""From baseline (week 0) to end of treatment (week 52)""}"
trial,NCT06862908,PRESPECIFIES,outcome_specified,Pharmacokinetics (PK): Maximum Concentration (Cmax) of IBI362,"{""time_frame"": ""From baseline (week 0) to end of treatment (week 52)""}"
trial,NCT06862908,PRESPECIFIES,outcome_specified,PK: Area Under the Concentration Versus Time Curve (AUC) of IBI362,"{""time_frame"": ""From baseline (week 0) to end of treatment (week 52)""}"
trial,NCT06929169,TESTS,intervention_class,Other,{}
trial,NCT06929169,COMPARES,comparator_class,Placebo/SoC,{}
trial,NCT06929169,PRESPECIFIES,outcome_specified,Change in Left Ventricular Mass Index (LVMI),"{""time_frame"": ""Baseline, Month 3, Month 6, and Month 12""}"
trial,NCT06929169,PRESPECIFIES,outcome_specified,Change in Left Ventricular Ejection Fraction (LVEF),"{""time_frame"": ""Baseline, Month 3, Month 6, Month 12""}"
trial,NCT06929169,PRESPECIFIES,outcome_specified,Change in Myocardial Fibrosis as Assessed by Cardiac MRI,"{""time_frame"": ""Baseline, Month 3, Month 6, Month 12""}"
trial,NCT06929169,PRESPECIFIES,outcome_specified,"Change in Pro-fibrotic Biomarkers (FGF23, Procollagen I and III)","{""time_frame"": ""Baseline, Month 3, Month 6, Month 12""}"
trial,NCT06929169,PRESPECIFIES,outcome_specified,Incidence of Intradialytic Hypotension,"{""time_frame"": ""Baseline through Month 12""}"
trial,NCT06929169,PRESPECIFIES,outcome_specified,Major Adverse Cardiovascular Events (MACE),"{""time_frame"": ""Baseline through Month 12""}"
trial,NCT06929169,PRESPECIFIES,outcome_specified,Cardiovascular Mortality,"{""time_frame"": ""Baseline through Month 12""}"
trial,NCT06929169,PRESPECIFIES,outcome_specified,All-Cause Mortality,"{""time_frame"": ""Baseline through Month 12""}"
trial,NCT06929169,PRESPECIFIES,outcome_specified,Cause-Specific Hospitalizations,"{""time_frame"": ""Baseline through Month 12""}"
trial,NCT06946251,TESTS,intervention_class,Other,{}
trial,NCT06946251,PRESPECIFIES,outcome_specified,Diaphragm Thickness and Thickening Fraction Measured by Ultrasound,"{""time_frame"": ""At baseline (Day 0) and on Day 5 of the study""}"
trial,NCT06946251,PRESPECIFIES,outcome_specified,Duration of mechanical ventilation,"{""time_frame"": ""At the beginning of the study and at the end of the 5-day period""}"
trial,NCT06946251,PRESPECIFIES,outcome_specified,Length of stay in the intensive care unit,"{""time_frame"": ""At the beginning of the study and at the end of the 5-day period""}"
trial,NCT06946251,PRESPECIFIES,outcome_specified,Cardiac Function Parameters Assessed by Transthoracic Echocardiography,"{""time_frame"": ""At baseline (Day 0) and on Day 5 of the study""}"
trial,NCT06992089,TESTS,intervention_class,Other,{}
trial,NCT06992089,PRESPECIFIES,outcome_specified,Peak oxygen uptake,"{""time_frame"": ""3 months after the pacemarker stimulation""}"
trial,NCT06992089,PRESPECIFIES,outcome_specified,Minnesota Living with Heart Failure Questionnaire (MLHFQ),"{""time_frame"": ""From randomization until the end of study in month 7""}"
trial,NCT06992089,PRESPECIFIES,outcome_specified,E/E' ratio,"{""time_frame"": ""From baseline until the end of study in month 7""}"
trial,NCT06992089,PRESPECIFIES,outcome_specified,Left ventricular volume index,"{""time_frame"": ""From baseline until the end of study in month 7""}"
trial,NCT06992089,PRESPECIFIES,outcome_specified,Left atrial volume index,"{""time_frame"": ""From baseline until the end of study in month 7""}"
trial,NCT06992089,PRESPECIFIES,outcome_specified,Pro-B-type natriuretic peptide,"{""time_frame"": ""From baseline until the end of study in month 7""}"
trial,NCT06992089,PRESPECIFIES,outcome_specified,Serum carbohydrate antigen 125,"{""time_frame"": ""From baseline until the end of study in month 7""}"
trial,NCT06992089,PRESPECIFIES,outcome_specified,Acute HF hospitalizations,"{""time_frame"": ""From baseline until the end of study in month 7""}"
trial,NCT06992089,PRESPECIFIES,outcome_specified,Worsening HF not requiring hospitalization,"{""time_frame"": ""From baseline until the end of study in month 7""}"
trial,NCT06992089,PRESPECIFIES,outcome_specified,Mortality,"{""time_frame"": ""From baseline until the end of study in month 7""}"
trial,NCT06994325,TESTS,intervention_class,Other,{}
trial,NCT06994325,COMPARES,comparator_class,Placebo/SoC,{}
trial,NCT06994325,PRESPECIFIES,outcome_specified,Mean Change from Baseline on the Self-Care of Heart Failure Index (SCHFI) Summary Score at 90 Days,"{""time_frame"": ""Baseline, 90 days""}"
trial,NCT06994325,PRESPECIFIES,outcome_specified,Scores on the Feasibility of Intervention Measure (FIM) at 90 Days,"{""time_frame"": ""90 days""}"
trial,NCT06994325,PRESPECIFIES,outcome_specified,Scores on the Intervention Appropriateness Measure (IAM) at 90 Days,"{""time_frame"": ""90 days""}"
